Date,Country,City,Specie,count,min,max,median,variance
23-04-2020,IN,Nagpur,o3,24,4.2,41.4,11.4,1619.02
16-03-2020,IN,Nagpur,o3,13,1.8,46.7,30.6,2626.42
29-01-2020,IN,Nagpur,o3,24,0.7,30.6,8.7,713.58
14-02-2020,IN,Nagpur,o3,20,0.1,39.2,6.6,1403.21
12-03-2020,IN,Nagpur,o3,23,0.5,34.3,11.4,934.17
06-02-2020,IN,Nagpur,o3,22,0.3,20.1,8.2,299.93
11-02-2020,IN,Nagpur,o3,15,0.1,50.7,34.6,4444.47
17-03-2020,IN,Nagpur,o3,24,4.7,43.6,20.9,1338.24
28-02-2020,IN,Nagpur,o3,24,0.7,46.2,6.7,3250.58
04-05-2020,IN,Nagpur,o3,24,2.1,34.3,13.2,1428.28
28-03-2020,IN,Nagpur,o3,20,4.7,33.8,15.8,963.01
25-04-2020,IN,Nagpur,o3,24,5.4,34.3,21.2,1116.83
13-06-2020,IN,Nagpur,o3,24,0.5,19.4,7.7,303.56
20-01-2020,IN,Nagpur,o3,24,0.1,22.9,12.2,612.23
31-01-2020,IN,Nagpur,o3,24,3,42.4,24,1615.7
06-03-2020,IN,Nagpur,o3,24,0.8,32.1,9.4,967.27
05-04-2020,IN,Nagpur,o3,20,4.8,46.8,12.1,2135.94
07-04-2020,IN,Nagpur,o3,16,2.5,41,15.8,2094.13
24-04-2020,IN,Nagpur,o3,24,3.8,32.8,13.7,1194.17
07-05-2020,IN,Nagpur,o3,18,16.1,36.8,26.2,332.88
27-05-2020,IN,Nagpur,o3,18,8.1,34.3,18.9,1011.34
05-01-2020,IN,Nagpur,o3,21,4.4,9.3,8.8,27.37
07-02-2020,IN,Nagpur,o3,24,1.1,14.1,8.2,137.84
13-02-2020,IN,Nagpur,o3,16,0.1,37.6,7.9,2677.53
05-06-2020,IN,Nagpur,o3,17,4,40.2,25.4,1150.15
19-07-2020,IN,Nagpur,o3,13,28.3,28.9,28.6,0.27
24-05-2020,IN,Nagpur,o3,24,5.8,39.9,12.9,1817.22
08-06-2020,IN,Nagpur,o3,24,5.6,49.3,22.6,1838.58
10-06-2020,IN,Nagpur,o3,24,3.2,52.1,27.1,2944.81
18-04-2020,IN,Nagpur,o3,24,7.2,47.8,23.7,2306.24
21-04-2020,IN,Nagpur,o3,13,12.4,34.3,29.3,735.52
09-05-2020,IN,Nagpur,o3,24,7.8,43,23.3,954.07
11-05-2020,IN,Nagpur,o3,24,17.6,45.4,33.1,828.34
25-03-2020,IN,Nagpur,o3,18,6.8,32.5,11.8,579.61
02-04-2020,IN,Nagpur,o3,24,5.1,45,18.6,1675.31
15-04-2020,IN,Nagpur,o3,24,8.7,50.3,36.1,2121.16
18-03-2020,IN,Nagpur,o3,18,1.5,27,11.7,475.5
20-03-2020,IN,Nagpur,o3,14,21.3,39.4,28.2,345.39
21-03-2020,IN,Nagpur,o3,24,2.5,42.7,16.9,1567.79
06-01-2020,IN,Nagpur,o3,9,2.1,5.9,5.9,27.89
22-01-2020,IN,Nagpur,o3,19,0.1,21,0.7,661.77
08-03-2020,IN,Nagpur,o3,19,11.5,45.8,22.3,1237.87
16-06-2020,IN,Nagpur,o3,24,0.4,3.7,0.9,8.44
11-01-2020,IN,Nagpur,o3,24,0.1,41.3,11.8,1617.04
26-04-2020,IN,Nagpur,o3,24,10.5,39.2,21.4,720.89
02-05-2020,IN,Nagpur,o3,24,3.2,59.4,11.3,3727.74
04-03-2020,IN,Nagpur,o3,19,3.2,60.9,16.3,3178.98
18-06-2020,IN,Nagpur,o3,15,41.6,138.9,106.8,5373.76
27-01-2020,IN,Nagpur,o3,23,0.1,31.5,1.6,1400.31
14-05-2020,IN,Nagpur,o3,24,4.7,46.7,21.7,1734.83
21-05-2020,IN,Nagpur,o3,21,2.8,51.5,35.1,2761.21
30-05-2020,IN,Nagpur,o3,23,6.8,41.2,26.9,729.89
11-06-2020,IN,Nagpur,o3,20,9.2,62.9,35.1,2009.01
18-01-2020,IN,Nagpur,o3,24,0.3,26.5,6,506.31
27-02-2020,IN,Nagpur,o3,9,0.3,27.9,16,1217.19
05-05-2020,IN,Nagpur,o3,17,3.6,42.3,25.4,1754.96
26-03-2020,IN,Nagpur,o3,20,2.1,35.9,8.2,1430.18
14-04-2020,IN,Nagpur,o3,24,9,49.5,24.3,1764.62
19-05-2020,IN,Nagpur,o3,24,8.2,48.8,24.1,1701.13
03-06-2020,IN,Nagpur,o3,23,3,22.8,12.2,225.06
10-01-2020,IN,Nagpur,o3,24,0.7,28.6,17.5,611.03
01-02-2020,IN,Nagpur,o3,24,2.6,39.1,16.1,1333.62
05-02-2020,IN,Nagpur,o3,10,0.1,6.9,2.8,51.45
23-02-2020,IN,Nagpur,o3,18,4.8,33.3,11.1,849.4
22-04-2020,IN,Nagpur,o3,24,2.7,52.1,22.2,2658.85
17-05-2020,IN,Nagpur,o3,24,13.3,43.9,30.3,898.45
04-02-2020,IN,Nagpur,o3,24,1,13.4,5.5,147.29
08-02-2020,IN,Nagpur,o3,24,4,31.6,12.9,763.69
16-02-2020,IN,Nagpur,o3,16,0.1,42.9,9.1,2993.22
11-03-2020,IN,Nagpur,o3,9,0.5,22.3,0.9,853.7
03-04-2020,IN,Nagpur,o3,24,15,41.3,29.2,866.55
14-06-2020,IN,Nagpur,o3,24,0.4,1,0.8,0.22
26-01-2020,IN,Nagpur,o3,24,0.1,24.3,6.3,673.69
12-02-2020,IN,Nagpur,o3,20,0.4,48.4,12.1,2664.15
26-02-2020,IN,Nagpur,o3,14,1.7,41.3,29.3,1733.86
16-01-2020,IN,Nagpur,o3,24,0.1,21.2,0.5,611.16
03-02-2020,IN,Nagpur,o3,16,3.8,26.7,10.2,571.16
18-02-2020,IN,Nagpur,o3,23,0.1,88.1,10.3,4447.83
21-02-2020,IN,Nagpur,o3,20,0.2,21.8,1.2,582.3
29-05-2020,IN,Nagpur,o3,21,10.3,30.7,22.1,355.65
31-12-2019,IN,Nagpur,o3,24,4.2,15.3,9.7,87.61
04-01-2020,IN,Nagpur,o3,24,1.5,16.2,3.1,221.65
12-01-2020,IN,Nagpur,o3,23,0.1,46.6,1.8,3283.6
06-06-2020,IN,Nagpur,o3,12,1.4,46.1,17.7,2324.57
12-06-2020,IN,Nagpur,o3,24,3.6,46.2,17.6,1397.99
08-05-2020,IN,Nagpur,o3,24,17.4,37.4,27.7,285.27
12-05-2020,IN,Nagpur,o3,24,4.4,46.9,19.7,2060.28
13-05-2020,IN,Nagpur,o3,24,7,40.8,23.3,879.46
30-12-2019,IN,Nagpur,o3,23,0.3,35.4,2.6,1699.5
24-01-2020,IN,Nagpur,o3,24,0.1,43.8,13.4,2270.89
30-01-2020,IN,Nagpur,o3,24,1.1,34,16.2,757.61
23-05-2020,IN,Nagpur,o3,24,3.3,39.3,25,1350.77
02-06-2020,IN,Nagpur,o3,24,11.3,36.3,18,580.89
15-02-2020,IN,Nagpur,o3,15,0.1,42.8,27.4,3527.62
31-03-2020,IN,Nagpur,o3,24,4.7,37,23.2,833.77
16-04-2020,IN,Nagpur,o3,24,2.4,42.8,22.3,1834.43
25-01-2020,IN,Nagpur,o3,22,0.1,43.5,1.6,2045.2
30-04-2020,IN,Nagpur,o3,24,2.5,43.6,9.7,2365.47
02-01-2020,IN,Nagpur,o3,24,1.8,7.6,4.1,21.34
13-01-2020,IN,Nagpur,o3,21,0.8,25,5.8,819.94
17-01-2020,IN,Nagpur,o3,24,0.2,24.4,8.8,538.28
19-02-2020,IN,Nagpur,o3,23,0.4,44.3,5.6,2474.02
07-03-2020,IN,Nagpur,o3,24,0.4,33.6,4.2,1228.81
01-05-2020,IN,Nagpur,o3,24,2.7,38.7,7.7,1870.68
01-06-2020,IN,Nagpur,o3,19,18.7,28.9,23.8,84.88
07-06-2020,IN,Nagpur,o3,24,1.1,48,25.7,3008.01
03-01-2020,IN,Nagpur,o3,24,1.9,13.6,3.7,151.03
15-01-2020,IN,Nagpur,o3,24,0.1,32.2,2.3,1368.92
21-01-2020,IN,Nagpur,o3,24,0.1,24.4,2,851.77
09-06-2020,IN,Nagpur,o3,24,5.7,45.6,21.6,1840.29
18-07-2020,IN,Nagpur,o3,11,23.4,28.8,28.6,25.22
10-05-2020,IN,Nagpur,o3,24,24.2,40.5,34.6,255.95
08-01-2020,IN,Nagpur,o3,5,0.1,1.4,1.1,2.73
19-01-2020,IN,Nagpur,o3,24,0.6,18.1,9,296.84
19-03-2020,IN,Nagpur,o3,23,1.1,32.5,17.8,1414.97
28-01-2020,IN,Nagpur,o3,21,0.1,18.1,3.7,488.75
13-03-2020,IN,Nagpur,o3,8,1.1,7.2,2.2,36.02
31-05-2020,IN,Nagpur,o3,12,23,30.6,30.6,118.14
09-01-2020,IN,Nagpur,o3,20,0.1,17.1,8.2,431.07
29-03-2020,IN,Nagpur,o3,18,2.2,37.4,21.1,1649.25
11-04-2020,IN,Nagpur,o3,24,5.1,47.7,24.3,1731.98
03-05-2020,IN,Nagpur,o3,24,3.4,37.7,13.6,1711.9
04-06-2020,IN,Nagpur,o3,24,7.5,22.2,13,169.69
02-03-2020,IN,Nagpur,o3,22,0.1,35.8,17.7,1255.6
05-03-2020,IN,Nagpur,o3,15,0.2,49.2,23.2,2825.15
30-03-2020,IN,Nagpur,o3,15,5.2,32.7,12.4,1430.2
13-04-2020,IN,Nagpur,o3,19,5.4,50.6,19.6,2166.84
28-04-2020,IN,Nagpur,o3,24,3,43,13.6,1720.16
01-01-2020,IN,Nagpur,o3,24,2.3,12.7,5.7,87.09
24-02-2020,IN,Nagpur,o3,24,2.6,30.2,15.1,663.45
25-02-2020,IN,Nagpur,o3,23,2.2,40.1,19.7,1460.14
16-05-2020,IN,Nagpur,o3,24,4.6,45,29.4,929.88
08-04-2020,IN,Nagpur,o3,3,12.3,14.9,13.1,17.73
12-04-2020,IN,Nagpur,o3,24,5.8,48.6,25.6,2009.57
17-04-2020,IN,Nagpur,o3,24,3,41,17.5,1699.25
26-05-2020,IN,Nagpur,o3,24,5.3,35.5,19.1,1075.43
17-02-2020,IN,Nagpur,o3,7,0.1,16.4,2.1,454.32
22-02-2020,IN,Nagpur,o3,16,0.6,29.6,11,1088.09
29-02-2020,IN,Nagpur,o3,16,0.2,43.5,31.3,2876
18-05-2020,IN,Nagpur,o3,24,10.7,45.9,27.9,965.97
25-05-2020,IN,Nagpur,o3,24,3.7,39,12.4,1688.23
15-06-2020,IN,Nagpur,o3,24,0.5,0.8,0.7,0.1
23-01-2020,IN,Nagpur,o3,23,0.1,18,8.7,476.23
02-02-2020,IN,Nagpur,o3,24,0.3,45.6,17,1864.36
15-05-2020,IN,Nagpur,o3,24,7.4,40.7,25.8,934.16
19-04-2020,IN,Nagpur,o3,24,6,36.8,20.2,881.27
20-04-2020,IN,Nagpur,o3,11,9.6,27.3,17.7,349.06
29-04-2020,IN,Nagpur,o3,23,1.2,41.7,8.4,2124.99
28-05-2020,IN,Nagpur,o3,17,7.8,27.8,19.9,377.68
17-06-2020,IN,Nagpur,o3,24,0.9,152.7,80.8,47232.9
01-03-2020,IN,Nagpur,o3,24,1.2,40.6,19.8,2199.63
24-03-2020,IN,Nagpur,o3,24,6.4,35.4,15.5,688.46
09-04-2020,IN,Nagpur,o3,24,5.1,57,26.5,2438.97
20-05-2020,IN,Nagpur,o3,24,11.3,45.4,26.6,1423.7
03-03-2020,IN,Nagpur,o3,16,1.3,36.4,22.6,1664.11
23-03-2020,IN,Nagpur,o3,24,8,44,14,1627.08
10-04-2020,IN,Nagpur,o3,24,6.7,45.8,23.6,1663.26
26-02-2020,IN,Lucknow,o3,69,0.8,45.1,13.8,1813.37
29-05-2020,IN,Lucknow,o3,72,0.5,34.3,14.8,1019.3
12-06-2020,IN,Lucknow,o3,71,8.6,32.4,16.3,313.72
17-06-2020,IN,Lucknow,o3,60,10.9,36.2,17,486.57
27-06-2020,IN,Lucknow,o3,61,7.5,38.3,19.6,575.94
15-07-2020,IN,Lucknow,o3,72,2.6,48.4,18.9,565.01
27-04-2020,IN,Lucknow,o3,72,1.3,31.2,6,631.83
14-06-2020,IN,Lucknow,o3,72,5,33.2,16.2,538.55
31-12-2019,IN,Lucknow,o3,69,1.4,36.4,10.3,713.53
29-01-2020,IN,Lucknow,o3,72,0.6,34.2,15.1,1071.62
20-03-2020,IN,Lucknow,o3,70,0.4,58.2,18.1,2313.2
27-03-2020,IN,Lucknow,o3,68,1.2,18.7,11.4,222.06
31-03-2020,IN,Lucknow,o3,66,0.7,32.1,16.3,644.35
24-04-2020,IN,Lucknow,o3,53,2.8,35.5,8.9,961.09
04-07-2020,IN,Lucknow,o3,72,11.9,53.6,19.1,440.29
11-05-2020,IN,Lucknow,o3,72,6,64.6,12.3,646.28
14-01-2020,IN,Lucknow,o3,68,1.5,65.2,13.5,1793.97
20-01-2020,IN,Lucknow,o3,72,2,21,7,350.62
02-02-2020,IN,Lucknow,o3,68,0.7,26,10.4,590.17
10-02-2020,IN,Lucknow,o3,68,0.8,39.6,11.8,1020.04
02-03-2020,IN,Lucknow,o3,70,1,37.5,14.3,705.52
06-04-2020,IN,Lucknow,o3,72,1.4,22.6,14.6,380.97
06-07-2020,IN,Lucknow,o3,69,4.6,52.9,17.2,395.26
18-07-2020,IN,Lucknow,o3,72,2.6,28.5,19,530.57
09-01-2020,IN,Lucknow,o3,71,1.5,28.2,11.2,408.49
27-01-2020,IN,Lucknow,o3,64,0.6,48.2,4.5,1188.19
21-03-2020,IN,Lucknow,o3,65,1.1,35.4,16.7,686.02
22-05-2020,IN,Lucknow,o3,70,1,49.3,12.2,1751.28
18-06-2020,IN,Lucknow,o3,67,3.1,37.5,19.2,674.97
19-06-2020,IN,Lucknow,o3,72,1.7,36.4,18.4,654.47
25-06-2020,IN,Lucknow,o3,71,5.8,23,19.2,228.77
30-12-2019,IN,Lucknow,o3,72,1.5,35.1,11.8,556.87
07-01-2020,IN,Lucknow,o3,60,0.2,17.7,5.9,415.62
16-03-2020,IN,Lucknow,o3,71,2.1,40.1,10.8,879.66
17-03-2020,IN,Lucknow,o3,70,1.4,41.6,11,966.08
19-03-2020,IN,Lucknow,o3,71,1,41.4,13.8,1084.98
30-04-2020,IN,Lucknow,o3,72,2.8,30.8,11.4,733.35
18-01-2020,IN,Lucknow,o3,54,0.4,21.9,4.4,320.03
19-02-2020,IN,Lucknow,o3,71,1.1,49.7,13.8,1956.64
04-03-2020,IN,Lucknow,o3,69,1.4,57.7,15.5,1047.87
23-04-2020,IN,Lucknow,o3,66,1.9,30.9,6.9,607.77
23-05-2020,IN,Lucknow,o3,71,0.9,36.4,15.8,1156.86
10-06-2020,IN,Lucknow,o3,70,7.3,32.9,19.1,356.71
06-05-2020,IN,Lucknow,o3,71,3.3,20.8,11.6,193.85
30-05-2020,IN,Lucknow,o3,72,0.3,29.2,11.9,603.38
28-01-2020,IN,Lucknow,o3,70,0.4,36,15.4,1007.7
31-01-2020,IN,Lucknow,o3,70,1.1,37.6,9.3,978.06
14-03-2020,IN,Lucknow,o3,68,0.9,87.5,10.6,1427.54
01-04-2020,IN,Lucknow,o3,59,0.6,28.4,13.8,657.21
12-04-2020,IN,Lucknow,o3,72,0.5,20.7,9.3,451.71
28-04-2020,IN,Lucknow,o3,70,1.3,28.9,7.1,590.58
09-07-2020,IN,Lucknow,o3,72,8.8,55.8,18.3,411.45
12-07-2020,IN,Lucknow,o3,72,1,50.3,19.1,1030.22
01-03-2020,IN,Lucknow,o3,70,0.5,38,18.1,860.05
26-01-2020,IN,Lucknow,o3,70,0.3,32.3,6.8,682.57
15-03-2020,IN,Lucknow,o3,69,1.9,41.8,11.7,743.79
02-04-2020,IN,Lucknow,o3,71,1,28.7,16.5,749.89
19-04-2020,IN,Lucknow,o3,72,1.3,39.1,4.5,913.98
04-05-2020,IN,Lucknow,o3,72,1.8,24.4,5.8,316.92
02-01-2020,IN,Lucknow,o3,72,0.5,20.4,10.3,428.29
22-03-2020,IN,Lucknow,o3,48,6.6,21.7,15.8,230.04
07-07-2020,IN,Lucknow,o3,66,11.2,43.6,17.1,174.9
10-07-2020,IN,Lucknow,o3,72,10.7,50.2,18.9,280.71
30-06-2020,IN,Lucknow,o3,72,8.6,26.3,16.7,149.1
02-07-2020,IN,Lucknow,o3,72,6.8,47.5,17.5,466.11
25-01-2020,IN,Lucknow,o3,70,0.4,45,6.5,1324.97
04-02-2020,IN,Lucknow,o3,72,0.6,57.6,2.8,1332.95
09-03-2020,IN,Lucknow,o3,71,3.5,34.5,12.9,585.2
03-06-2020,IN,Lucknow,o3,72,1.1,53.5,15.2,1346.71
06-06-2020,IN,Lucknow,o3,67,0.7,47.8,12.6,1149.41
13-06-2020,IN,Lucknow,o3,72,6.7,36.9,17.5,524.09
20-06-2020,IN,Lucknow,o3,72,8.8,35.2,20.4,466.35
29-06-2020,IN,Lucknow,o3,61,3.6,25.8,18.5,167.92
05-02-2020,IN,Lucknow,o3,71,0.2,27.3,11.8,675.08
28-02-2020,IN,Lucknow,o3,67,1,42,15.2,1333.26
05-03-2020,IN,Lucknow,o3,69,1.7,71.3,15.3,971.64
25-04-2020,IN,Lucknow,o3,72,2.1,31.7,6.7,607.66
09-06-2020,IN,Lucknow,o3,62,1.8,37.7,19.8,892.2
15-06-2020,IN,Lucknow,o3,70,4.7,34,17.2,516.76
09-02-2020,IN,Lucknow,o3,70,0.5,40.9,9.1,1133.53
12-03-2020,IN,Lucknow,o3,48,1.6,201.3,17.9,7953.35
26-03-2020,IN,Lucknow,o3,68,6.1,27.4,15.5,353.35
09-05-2020,IN,Lucknow,o3,72,7.7,53.5,15.9,774.36
20-05-2020,IN,Lucknow,o3,70,0.5,23.2,11.7,458.6
08-06-2020,IN,Lucknow,o3,65,1,30.6,14.5,994.02
03-01-2020,IN,Lucknow,o3,72,1.5,23.1,4.6,355.66
22-01-2020,IN,Lucknow,o3,71,0.4,21.6,6.7,497.32
24-03-2020,IN,Lucknow,o3,48,3.6,21.3,14.1,238.31
29-03-2020,IN,Lucknow,o3,64,5.2,30,15.4,366.86
19-05-2020,IN,Lucknow,o3,70,1.3,23.6,11.5,374.84
24-05-2020,IN,Lucknow,o3,72,0.6,32.1,10.5,1041.62
06-02-2020,IN,Lucknow,o3,68,0.2,33.6,10.4,890.79
13-02-2020,IN,Lucknow,o3,70,1,28,9.2,645.57
12-05-2020,IN,Lucknow,o3,69,5.4,28.1,13.5,269.74
01-06-2020,IN,Lucknow,o3,72,0.2,49.1,16.7,1398.87
11-07-2020,IN,Lucknow,o3,72,1,52.4,18.8,1039.27
24-02-2020,IN,Lucknow,o3,52,0.7,71.9,10.6,3105.01
28-03-2020,IN,Lucknow,o3,66,1.5,30.9,14.1,519.38
31-05-2020,IN,Lucknow,o3,61,0.3,29.1,7.6,897.41
03-07-2020,IN,Lucknow,o3,72,5.8,65.7,18.2,732.79
16-02-2020,IN,Lucknow,o3,70,0.5,47.7,5.9,1281.68
03-03-2020,IN,Lucknow,o3,20,1.5,17.8,12.5,257.7
17-04-2020,IN,Lucknow,o3,72,0.5,34.5,3,1020.79
21-04-2020,IN,Lucknow,o3,71,1.7,30.7,5.3,660.69
05-05-2020,IN,Lucknow,o3,71,2.6,20,8.3,214
19-07-2020,IN,Lucknow,o3,39,2.2,27.2,18.9,225.53
11-01-2020,IN,Lucknow,o3,72,1.6,57.3,12.4,1206.25
08-04-2020,IN,Lucknow,o3,72,0.7,27.2,13.2,503.68
10-04-2020,IN,Lucknow,o3,69,1.7,29.7,17,767.02
26-04-2020,IN,Lucknow,o3,72,1.6,31.9,6.9,595.31
07-05-2020,IN,Lucknow,o3,69,3.1,31,14.3,303.4
01-07-2020,IN,Lucknow,o3,72,10.4,53.7,18.2,445.07
19-01-2020,IN,Lucknow,o3,72,0.7,22.7,3.3,340.47
07-02-2020,IN,Lucknow,o3,54,0.9,37.4,13.7,901.78
06-03-2020,IN,Lucknow,o3,72,3.3,32,16.2,324.1
14-04-2020,IN,Lucknow,o3,69,0.7,27.8,7.9,475.05
02-06-2020,IN,Lucknow,o3,72,0.7,32.2,18.1,851.49
04-06-2020,IN,Lucknow,o3,72,1,45.7,19,822.23
04-01-2020,IN,Lucknow,o3,71,0.2,25.5,4.5,468.97
17-01-2020,IN,Lucknow,o3,71,0.8,25,13.2,475.52
15-04-2020,IN,Lucknow,o3,72,0.5,22.8,5.6,394.54
18-05-2020,IN,Lucknow,o3,61,0.1,30.8,11.8,617.05
28-05-2020,IN,Lucknow,o3,71,0.1,35.7,14.9,1101.17
13-01-2020,IN,Lucknow,o3,72,1.2,25.8,8.8,447.94
30-01-2020,IN,Lucknow,o3,66,1.6,26.6,9.9,857.99
11-02-2020,IN,Lucknow,o3,71,0.2,39.6,10.9,1157.12
20-02-2020,IN,Lucknow,o3,71,9.4,41.8,21.5,555.21
21-02-2020,IN,Lucknow,o3,69,9.9,35.2,21.5,328.25
22-04-2020,IN,Lucknow,o3,72,1.1,30.2,5.9,704.74
22-06-2020,IN,Lucknow,o3,72,8.4,34.6,18.8,528.24
07-06-2020,IN,Lucknow,o3,72,0.5,60.7,15.7,1488.77
08-01-2020,IN,Lucknow,o3,71,0.4,24,7.9,429.37
15-01-2020,IN,Lucknow,o3,72,1.3,16.9,4.5,280.33
10-03-2020,IN,Lucknow,o3,72,1,48.1,8.8,1309.41
04-04-2020,IN,Lucknow,o3,72,1.4,24.1,15.9,498.03
01-05-2020,IN,Lucknow,o3,71,4.4,20.7,10.7,234.76
10-05-2020,IN,Lucknow,o3,66,8.7,32.3,14.4,226.88
26-05-2020,IN,Lucknow,o3,72,0.9,43.9,13.5,1569.79
16-06-2020,IN,Lucknow,o3,68,11.2,32.9,17.5,368.72
10-01-2020,IN,Lucknow,o3,72,1.6,30.9,10.1,553.87
12-01-2020,IN,Lucknow,o3,72,1.2,56,11.3,1478.85
30-03-2020,IN,Lucknow,o3,60,9.6,36.2,16.3,461.1
09-04-2020,IN,Lucknow,o3,60,0.8,24.5,15.2,741.01
18-04-2020,IN,Lucknow,o3,72,1.7,30.7,4,837.98
21-05-2020,IN,Lucknow,o3,72,0.4,44.7,13.5,1097.02
05-01-2020,IN,Lucknow,o3,69,0.2,26.1,5.1,658.56
18-02-2020,IN,Lucknow,o3,70,0.4,39,16,1194.75
14-05-2020,IN,Lucknow,o3,72,0.5,26.5,10.5,377.04
17-05-2020,IN,Lucknow,o3,48,1.1,18.3,8.8,270
24-06-2020,IN,Lucknow,o3,72,6.6,30.7,20.1,378.68
05-07-2020,IN,Lucknow,o3,72,7,48.8,19.2,449.97
07-03-2020,IN,Lucknow,o3,70,1.5,178.1,15.7,4148.75
13-07-2020,IN,Lucknow,o3,72,1.3,56.8,19.4,1185.84
21-06-2020,IN,Lucknow,o3,72,8.7,29.5,19.5,289.7
06-01-2020,IN,Lucknow,o3,64,0.1,23,4.7,545.47
17-02-2020,IN,Lucknow,o3,71,0.6,40.1,11.1,1010.36
22-02-2020,IN,Lucknow,o3,63,1.8,29.8,14.4,345.23
03-04-2020,IN,Lucknow,o3,70,0.9,34.1,16.7,817.59
20-04-2020,IN,Lucknow,o3,72,1,29.5,5,558.78
29-04-2020,IN,Lucknow,o3,71,1.7,27.3,6,539.54
27-05-2020,IN,Lucknow,o3,71,0.3,44.4,13.6,1531.88
05-06-2020,IN,Lucknow,o3,64,1.5,47.2,16.5,755.45
16-01-2020,IN,Lucknow,o3,71,1.9,23.3,14,298.52
24-01-2020,IN,Lucknow,o3,72,0.6,42.8,9,797.84
23-03-2020,IN,Lucknow,o3,48,5.3,20.8,15.4,171.49
13-04-2020,IN,Lucknow,o3,72,1.3,26,5.4,413.01
02-05-2020,IN,Lucknow,o3,72,2.9,20.8,9.8,279.91
16-05-2020,IN,Lucknow,o3,48,0.2,16.4,10.1,369.04
16-07-2020,IN,Lucknow,o3,72,10.4,47.9,20,404.65
17-07-2020,IN,Lucknow,o3,72,11.8,43.4,20.5,738.21
05-04-2020,IN,Lucknow,o3,71,1.2,24.8,13.3,431.73
16-04-2020,IN,Lucknow,o3,72,0.8,37.3,4.7,978.72
08-05-2020,IN,Lucknow,o3,72,9.3,55.4,14.3,753.86
23-06-2020,IN,Lucknow,o3,72,3.7,33.2,19.6,566.87
26-06-2020,IN,Lucknow,o3,72,7.1,31.7,19.2,277.47
14-07-2020,IN,Lucknow,o3,71,2.3,45.9,19,787.66
08-02-2020,IN,Lucknow,o3,72,0.4,32,10.6,866.27
12-02-2020,IN,Lucknow,o3,70,0.4,37.5,12.2,1161.07
14-02-2020,IN,Lucknow,o3,65,0.7,24.1,13.2,540.91
29-02-2020,IN,Lucknow,o3,72,1,43.6,18.5,1173.62
11-06-2020,IN,Lucknow,o3,72,9,28.3,16.7,203.06
28-06-2020,IN,Lucknow,o3,47,13.8,35.3,20.2,306.19
03-05-2020,IN,Lucknow,o3,72,2.5,25.5,10,356.59
15-05-2020,IN,Lucknow,o3,63,0.6,23.9,8.8,379.29
01-01-2020,IN,Lucknow,o3,71,0.7,30.2,11.6,535.38
01-02-2020,IN,Lucknow,o3,72,0.8,26.4,10.1,625.6
03-02-2020,IN,Lucknow,o3,72,1,30.2,8.2,703.92
15-02-2020,IN,Lucknow,o3,70,0.5,25.8,9.9,620.09
11-03-2020,IN,Lucknow,o3,63,1.2,65,10.3,1661.93
07-04-2020,IN,Lucknow,o3,67,0.6,21.8,14.1,427.68
25-05-2020,IN,Lucknow,o3,72,0.3,37.7,10.1,1305.04
08-07-2020,IN,Lucknow,o3,63,9.1,51.7,19.4,419.55
21-01-2020,IN,Lucknow,o3,72,0.8,37,5.4,831.78
23-02-2020,IN,Lucknow,o3,48,0.8,20.8,5.9,509.61
25-02-2020,IN,Lucknow,o3,59,0.9,46.7,14.5,2050.29
08-03-2020,IN,Lucknow,o3,67,3.6,44.4,15.4,597.67
11-04-2020,IN,Lucknow,o3,72,0.8,24.5,12.8,598.45
13-05-2020,IN,Lucknow,o3,71,2,27.3,11.4,349.32
23-01-2020,IN,Lucknow,o3,70,1.2,31.5,9.3,641.07
27-02-2020,IN,Lucknow,o3,70,0.5,44.6,14.6,1726.6
13-03-2020,IN,Lucknow,o3,66,2,28.7,14,426.08
18-03-2020,IN,Lucknow,o3,70,2.2,118.5,11.4,2677.82
25-03-2020,IN,Lucknow,o3,50,2.4,24.3,13.1,246.86
10-04-2020,IN,Ghāziābād,o3,48,3,49,17.9,2121.27
13-01-2020,IN,Ghāziābād,o3,48,0.1,19,1.2,447.86
02-03-2020,IN,Ghāziābād,o3,40,0.1,53.3,5,3023.94
14-03-2020,IN,Ghāziābād,o3,48,0.1,25.9,6.6,496.61
18-04-2020,IN,Ghāziābād,o3,48,13.2,37.2,19.7,575.86
07-06-2020,IN,Ghāziābād,o3,48,5.3,49.8,22.4,1225.27
03-07-2020,IN,Ghāziābād,o3,47,1.1,32.2,8.6,834.35
27-03-2020,IN,Ghāziābād,o3,24,3.8,20.6,11.1,287.11
06-04-2020,IN,Ghāziābād,o3,48,2,38.5,23,1106.97
13-04-2020,IN,Ghāziābād,o3,48,1.1,41,17.4,2048.46
16-05-2020,IN,Ghāziābād,o3,47,0.8,60.3,29.8,2884.44
29-01-2020,IN,Ghāziābād,o3,42,0.3,26.2,1.8,898.54
17-03-2020,IN,Ghāziābād,o3,47,0.2,49.6,13.6,2235.41
14-04-2020,IN,Ghāziābād,o3,48,1.7,40.7,16.3,1433.08
03-03-2020,IN,Ghāziābād,o3,32,0.1,47.9,3.1,2372.54
07-04-2020,IN,Ghāziābād,o3,48,14.9,32.2,23,229.99
24-06-2020,IN,Ghāziābād,o3,16,0.4,10.2,2.1,80.17
07-01-2020,IN,Ghāziābād,o3,48,0.2,10,2.3,44.89
12-01-2020,IN,Ghāziābād,o3,47,0.1,49.9,1.3,2175.54
